rank,filename,video_id,margin_score,matched_prompt,blur_score,raw_positive_score
2114,PROMOTIONAL_H2qy5DVUOw8_F036.jpg,H2qy5DVUOw8,-0.0188,"a person smoking a cigarette, cigarette clearly visible",318.0,0.2140
2115,PROMOTIONAL_4rN1GAFrzi4_F103.jpg,4rN1GAFrzi4,-0.0188,"a can of beer, clearly visible",552.3,0.2052
2116,PROMOTIONAL_gN8Ol4w9u6s_F191.jpg,gN8Ol4w9u6s,-0.0188,"a can of beer, clearly visible",181.7,0.2261
2117,PROMOTIONAL_hbQ4dEjaJ6c_F130.jpg,hbQ4dEjaJ6c,-0.0188,"a can of beer, clearly visible",183.6,0.2257
2118,PROMOTIONAL_hbQ4dEjaJ6c_F133.jpg,hbQ4dEjaJ6c,-0.0189,"a vape or e-cigarette device, clearly visible",239.6,0.2191
2119,PROMOTIONAL_4IP3zfr8Tvk_F144.jpg,4IP3zfr8Tvk,-0.0189,"a can of beer, clearly visible",161.7,0.2164
2120,PROMOTIONAL_RnL8eDxT7Cg_F079.jpg,RnL8eDxT7Cg,-0.0189,"a person smoking a cigarette, cigarette clearly visible",154.5,0.2167
2121,PROMOTIONAL_ZdlX7gvDZ0U_F005.jpg,ZdlX7gvDZ0U,-0.0189,a pouch or sachet of gutka or pan masala with visible branding,1455.3,0.2094
2122,PROMOTIONAL_7M7oRkAaujg_F043.jpg,7M7oRkAaujg,-0.0189,"a person smoking a cigarette, cigarette clearly visible",171.6,0.2274
2123,PROMOTIONAL_gN8Ol4w9u6s_F231.jpg,gN8Ol4w9u6s,-0.0189,"a vape or e-cigarette device, clearly visible",100.3,0.2160
2124,PROMOTIONAL_ZPkbtIBypb0_F254.jpg,ZPkbtIBypb0,-0.0189,"a can of beer, clearly visible",404.8,0.2214
2125,PROMOTIONAL_Hb8o6UzLB-k_F021.jpg,Hb8o6UzLB-k,-0.0189,"a cigar being smoked, clearly visible",232.8,0.2342
2126,PROMOTIONAL_RnL8eDxT7Cg_F060.jpg,RnL8eDxT7Cg,-0.0189,"a glass of beer or wine, clearly visible",133.8,0.2112
2127,PROMOTIONAL_gN8Ol4w9u6s_F212.jpg,gN8Ol4w9u6s,-0.0189,"a vape or e-cigarette device, clearly visible",315.8,0.2292
2128,PROMOTIONAL_4rN1GAFrzi4_F080.jpg,4rN1GAFrzi4,-0.0189,"a can of beer, clearly visible",498.3,0.1993
2129,PROMOTIONAL_ZPkbtIBypb0_F081.jpg,ZPkbtIBypb0,-0.0189,"a person smoking a cigarette, cigarette clearly visible",326.0,0.2178
2130,PROMOTIONAL_IrEUXOE2JHA_F030.jpg,IrEUXOE2JHA,-0.0189,"a cigar being smoked, clearly visible",223.9,0.2067
2131,PROMOTIONAL_ZPkbtIBypb0_F027.jpg,ZPkbtIBypb0,-0.0189,a pouch or sachet of gutka or pan masala with visible branding,395.1,0.2232
2132,PROMOTIONAL_5mwDEv-TSEk_F016.jpg,5mwDEv-TSEk,-0.0189,"a cigar being smoked, clearly visible",100.3,0.2187
2133,PROMOTIONAL_JWnkH7vjXTg_F019.jpg,JWnkH7vjXTg,-0.0190,"a cigar being smoked, clearly visible",1859.2,0.2134
2134,PROMOTIONAL_kJofDnUYPhw_F169.jpg,kJofDnUYPhw,-0.0190,"a vape or e-cigarette device, clearly visible",211.7,0.2345
2135,PROMOTIONAL_hbQ4dEjaJ6c_F122.jpg,hbQ4dEjaJ6c,-0.0190,"a cigar being smoked, clearly visible",208.8,0.2254
2136,PROMOTIONAL_DfohsAEWphs_F002.jpg,DfohsAEWphs,-0.0190,"a can of beer, clearly visible",395.5,0.2139
2137,PROMOTIONAL_kJofDnUYPhw_F115.jpg,kJofDnUYPhw,-0.0190,"a can of beer, clearly visible",218.5,0.2484
2138,PROMOTIONAL_DfohsAEWphs_F018.jpg,DfohsAEWphs,-0.0190,a pouch or sachet of gutka or pan masala with visible branding,710.4,0.2072
2139,PROMOTIONAL_oC9BCdJmuZc_F041.jpg,oC9BCdJmuZc,-0.0190,"a cigar being smoked, clearly visible",984.3,0.2033
2140,PROMOTIONAL_4IP3zfr8Tvk_F041.jpg,4IP3zfr8Tvk,-0.0191,"a person smoking a cigarette, cigarette clearly visible",156.8,0.2223
2141,PROMOTIONAL_kJofDnUYPhw_F187.jpg,kJofDnUYPhw,-0.0191,"a cigar being smoked, clearly visible",273.0,0.2373
2142,PROMOTIONAL_qXlhj_LwBNc_F058.jpg,qXlhj_LwBNc,-0.0191,"a cigar being smoked, clearly visible",252.4,0.1960
2143,PROMOTIONAL_o2cFKv3Sb_8_F004.jpg,o2cFKv3Sb_8,-0.0191,"a vape or e-cigarette device, clearly visible",102.9,0.2152
2144,PROMOTIONAL_RnL8eDxT7Cg_F056.jpg,RnL8eDxT7Cg,-0.0191,"a person smoking a cigarette, cigarette clearly visible",105.3,0.2201
2145,PROMOTIONAL_JWnkH7vjXTg_F010.jpg,JWnkH7vjXTg,-0.0191,"a glass of beer or wine, clearly visible",1805.9,0.2191
2146,PROMOTIONAL_kJofDnUYPhw_F363.jpg,kJofDnUYPhw,-0.0191,a pouch or sachet of gutka or pan masala with visible branding,640.6,0.2120
2147,PROMOTIONAL_Q0yse1BaA8w_F024.jpg,Q0yse1BaA8w,-0.0191,"a person smoking a cigarette, cigarette clearly visible",412.7,0.2144
2148,PROMOTIONAL_OWDIGDyOhcI_F021.jpg,OWDIGDyOhcI,-0.0191,"a can of beer, clearly visible",338.5,0.2091
2149,PROMOTIONAL_hbQ4dEjaJ6c_F153.jpg,hbQ4dEjaJ6c,-0.0191,a photo of a cigarette pack,473.9,0.2044
2150,PROMOTIONAL_kHlPI8FDYNg_F034.jpg,kHlPI8FDYNg,-0.0191,"a cigar being smoked, clearly visible",397.4,0.2096
2151,PROMOTIONAL_rIYna5PfdDU_F038.jpg,rIYna5PfdDU,-0.0191,a photo of a cigarette pack,285.0,0.2494
2152,PROMOTIONAL_kJofDnUYPhw_F078.jpg,kJofDnUYPhw,-0.0192,"a can of beer, clearly visible",143.4,0.2198
2153,PROMOTIONAL_kJofDnUYPhw_F150.jpg,kJofDnUYPhw,-0.0192,"a person smoking a cigarette, cigarette clearly visible",128.4,0.2254
2154,PROMOTIONAL_iN7n_T5Jh54_F060.jpg,iN7n_T5Jh54,-0.0192,"a vape or e-cigarette device, clearly visible",308.0,0.2014
2155,PROMOTIONAL_ZPkbtIBypb0_F125.jpg,ZPkbtIBypb0,-0.0192,"a vape or e-cigarette device, clearly visible",414.8,0.2193
2156,PROMOTIONAL_4rN1GAFrzi4_F053.jpg,4rN1GAFrzi4,-0.0192,"a glass of beer or wine, clearly visible",449.0,0.1937
2157,PROMOTIONAL_hbQ4dEjaJ6c_F067.jpg,hbQ4dEjaJ6c,-0.0192,"a vape or e-cigarette device, clearly visible",283.8,0.2143
2158,PROMOTIONAL_EAnIJkAsP14_F074.jpg,EAnIJkAsP14,-0.0192,"a person smoking a cigarette, cigarette clearly visible",101.2,0.1889
2159,PROMOTIONAL_ymCBZ6xXJkY_F041.jpg,ymCBZ6xXJkY,-0.0193,"a can of beer, clearly visible",184.2,0.2343
2160,PROMOTIONAL_V30umsF1l7c_F004.jpg,V30umsF1l7c,-0.0193,"a vape or e-cigarette device, clearly visible",230.3,0.2212
2161,PROMOTIONAL_YU0COqQ9W-A_F011.jpg,YU0COqQ9W-A,-0.0193,a pouch or sachet of gutka or pan masala with visible branding,523.1,0.2308
2162,PROMOTIONAL_ZPkbtIBypb0_F247.jpg,ZPkbtIBypb0,-0.0193,"a person smoking a cigarette, cigarette clearly visible",316.0,0.2316
2163,PROMOTIONAL_ZPkbtIBypb0_F071.jpg,ZPkbtIBypb0,-0.0193,"a person smoking a cigarette, cigarette clearly visible",338.4,0.2205
2164,PROMOTIONAL_gN8Ol4w9u6s_F123.jpg,gN8Ol4w9u6s,-0.0194,"a vape or e-cigarette device, clearly visible",290.7,0.1997
2165,PROMOTIONAL_hbQ4dEjaJ6c_F030.jpg,hbQ4dEjaJ6c,-0.0194,"a can of beer, clearly visible",241.1,0.2280
2166,PROMOTIONAL_DfohsAEWphs_F009.jpg,DfohsAEWphs,-0.0194,a photo of a cigarette pack,1913.1,0.2004
2167,PROMOTIONAL_rIYna5PfdDU_F011.jpg,rIYna5PfdDU,-0.0194,"a vape or e-cigarette device, clearly visible",148.0,0.2269
2168,PROMOTIONAL_iEGY45xE5io_F040.jpg,iEGY45xE5io,-0.0194,"a can of beer, clearly visible",186.5,0.2309
2169,PROMOTIONAL_ZPkbtIBypb0_F157.jpg,ZPkbtIBypb0,-0.0194,a pouch or sachet of gutka or pan masala with visible branding,287.7,0.2262
2170,PROMOTIONAL_gN8Ol4w9u6s_F167.jpg,gN8Ol4w9u6s,-0.0194,"a vape or e-cigarette device, clearly visible",1008.9,0.2004
2171,PROMOTIONAL_DfohsAEWphs_F026.jpg,DfohsAEWphs,-0.0194,"a vape or e-cigarette device, clearly visible",363.9,0.2178
2172,PROMOTIONAL_kHlPI8FDYNg_F018.jpg,kHlPI8FDYNg,-0.0194,"a cigar being smoked, clearly visible",312.0,0.2180
2173,PROMOTIONAL_ob1RBsKnLP0_F040.jpg,ob1RBsKnLP0,-0.0195,"a cigar being smoked, clearly visible",295.0,0.1967
2174,PROMOTIONAL_H2qy5DVUOw8_F037.jpg,H2qy5DVUOw8,-0.0195,"a person smoking a cigarette, cigarette clearly visible",324.2,0.2151
2175,PROMOTIONAL_4rN1GAFrzi4_F058.jpg,4rN1GAFrzi4,-0.0195,"a glass of beer or wine, clearly visible",487.5,0.2125
2176,PROMOTIONAL_iEGY45xE5io_F015.jpg,iEGY45xE5io,-0.0195,"a vape or e-cigarette device, clearly visible",210.4,0.1849
2177,PROMOTIONAL_RnL8eDxT7Cg_F020.jpg,RnL8eDxT7Cg,-0.0195,"a person smoking a cigarette, cigarette clearly visible",336.2,0.2025
2178,PROMOTIONAL_ZdlX7gvDZ0U_F001.jpg,ZdlX7gvDZ0U,-0.0195,a pouch or sachet of gutka or pan masala with visible branding,2524.7,0.2050
2179,PROMOTIONAL_EAnIJkAsP14_F083.jpg,EAnIJkAsP14,-0.0195,"a cigar being smoked, clearly visible",133.3,0.1935
2180,PROMOTIONAL_ZPkbtIBypb0_F234.jpg,ZPkbtIBypb0,-0.0195,a pouch or sachet of gutka or pan masala with visible branding,395.6,0.2038
2181,PROMOTIONAL_gN8Ol4w9u6s_F126.jpg,gN8Ol4w9u6s,-0.0196,"a can of beer, clearly visible",345.5,0.2218
2182,PROMOTIONAL_ZjaOdXCXgJw_F052.jpg,ZjaOdXCXgJw,-0.0196,a pouch or sachet of gutka or pan masala with visible branding,383.4,0.2137
2183,PROMOTIONAL_RnL8eDxT7Cg_F110.jpg,RnL8eDxT7Cg,-0.0196,"a cigar being smoked, clearly visible",414.7,0.2285
2184,PROMOTIONAL_ZPkbtIBypb0_F251.jpg,ZPkbtIBypb0,-0.0196,"a glass of beer or wine, clearly visible",281.6,0.2163
2185,PROMOTIONAL_BJpdusGS8Ak_F080.jpg,BJpdusGS8Ak,-0.0196,"a can of beer, clearly visible",580.1,0.2227
2186,PROMOTIONAL_ZjaOdXCXgJw_F034.jpg,ZjaOdXCXgJw,-0.0196,a pouch or sachet of gutka or pan masala with visible branding,326.8,0.1983
2187,PROMOTIONAL_2hv10KpfgXs_F024.jpg,2hv10KpfgXs,-0.0196,"a cigar being smoked, clearly visible",191.9,0.2194
2188,PROMOTIONAL_ZdlX7gvDZ0U_F002.jpg,ZdlX7gvDZ0U,-0.0196,a pouch or sachet of gutka or pan masala with visible branding,2451.5,0.2089
2189,PROMOTIONAL_Q0yse1BaA8w_F023.jpg,Q0yse1BaA8w,-0.0196,"a cigar being smoked, clearly visible",232.7,0.2312
2190,PROMOTIONAL_oWPLQY-tESk_F022.jpg,oWPLQY-tESk,-0.0196,"a vape or e-cigarette device, clearly visible",368.9,0.2017
2191,PROMOTIONAL_iN7n_T5Jh54_F007.jpg,iN7n_T5Jh54,-0.0196,"a vape or e-cigarette device, clearly visible",314.8,0.2188
2192,PROMOTIONAL_XxZ91r8k7HY_F013.jpg,XxZ91r8k7HY,-0.0196,a pouch or sachet of gutka or pan masala with visible branding,400.6,0.2035
2193,PROMOTIONAL_ZPkbtIBypb0_F178.jpg,ZPkbtIBypb0,-0.0197,"a cigar being smoked, clearly visible",379.1,0.2031
2194,PROMOTIONAL_7M7oRkAaujg_F042.jpg,7M7oRkAaujg,-0.0197,"a cigar being smoked, clearly visible",144.9,0.2341
2195,PROMOTIONAL_kJofDnUYPhw_F172.jpg,kJofDnUYPhw,-0.0197,"a person smoking a cigarette, cigarette clearly visible",196.4,0.2300
2196,PROMOTIONAL_kJofDnUYPhw_F072.jpg,kJofDnUYPhw,-0.0197,"a vape or e-cigarette device, clearly visible",208.9,0.2037
2197,PROMOTIONAL_oWPLQY-tESk_F036.jpg,oWPLQY-tESk,-0.0197,a pouch or sachet of gutka or pan masala with visible branding,168.7,0.1939
2198,PROMOTIONAL_4rN1GAFrzi4_F030.jpg,4rN1GAFrzi4,-0.0197,"a can of beer, clearly visible",667.9,0.2259
2199,PROMOTIONAL_iN7n_T5Jh54_F035.jpg,iN7n_T5Jh54,-0.0197,"a vape or e-cigarette device, clearly visible",145.4,0.2347
2200,PROMOTIONAL_kJofDnUYPhw_F008.jpg,kJofDnUYPhw,-0.0197,"a person smoking a cigarette, cigarette clearly visible",132.3,0.2187
2201,PROMOTIONAL_BwlGHrC73tA_F007.jpg,BwlGHrC73tA,-0.0197,"a cigar being smoked, clearly visible",355.2,0.2112
2202,PROMOTIONAL_Lu747R2Ktis_F022.jpg,Lu747R2Ktis,-0.0197,"a cigar being smoked, clearly visible",1184.8,0.2226
2203,PROMOTIONAL_4rN1GAFrzi4_F120.jpg,4rN1GAFrzi4,-0.0197,a pouch or sachet of gutka or pan masala with visible branding,676.9,0.2102
2204,PROMOTIONAL_RnL8eDxT7Cg_F016.jpg,RnL8eDxT7Cg,-0.0198,"a cigar being smoked, clearly visible",305.9,0.2164
2205,PROMOTIONAL_WxyusRiyLrA_F025.jpg,WxyusRiyLrA,-0.0198,"a can of beer, clearly visible",180.3,0.2356
2206,PROMOTIONAL_sxrCjmqRTz0_F005.jpg,sxrCjmqRTz0,-0.0198,"a person smoking a cigarette, cigarette clearly visible",140.8,0.2381
2207,PROMOTIONAL_gN8Ol4w9u6s_F134.jpg,gN8Ol4w9u6s,-0.0198,"a vape or e-cigarette device, clearly visible",271.5,0.2138
2208,PROMOTIONAL_eDkDQ2sid4o_F016.jpg,eDkDQ2sid4o,-0.0198,a pouch or sachet of gutka or pan masala with visible branding,179.5,0.2045
2209,PROMOTIONAL_BJpdusGS8Ak_F041.jpg,BJpdusGS8Ak,-0.0198,"a glass of beer or wine, clearly visible",534.3,0.2349
2210,PROMOTIONAL_hbQ4dEjaJ6c_F120.jpg,hbQ4dEjaJ6c,-0.0198,"a cigar being smoked, clearly visible",261.1,0.2156
2211,PROMOTIONAL_AMK9MrKAXKw_F011.jpg,AMK9MrKAXKw,-0.0198,"a vape or e-cigarette device, clearly visible",411.8,0.2190
2212,PROMOTIONAL_gN8Ol4w9u6s_F228.jpg,gN8Ol4w9u6s,-0.0198,"a vape or e-cigarette device, clearly visible",200.4,0.1966
2213,PROMOTIONAL_4IP3zfr8Tvk_F037.jpg,4IP3zfr8Tvk,-0.0198,"a cigar being smoked, clearly visible",160.5,0.2057
2214,PROMOTIONAL_S2pF1WuMy2M_F007.jpg,S2pF1WuMy2M,-0.0198,a pouch or sachet of gutka or pan masala with visible branding,1379.4,0.1930
2215,PROMOTIONAL_gN8Ol4w9u6s_F197.jpg,gN8Ol4w9u6s,-0.0199,a photo of a cigarette pack,352.2,0.2077
2216,PROMOTIONAL_XxZ91r8k7HY_F023.jpg,XxZ91r8k7HY,-0.0199,"a person smoking a cigarette, cigarette clearly visible",331.8,0.2095
2217,PROMOTIONAL_EAnIJkAsP14_F035.jpg,EAnIJkAsP14,-0.0199,"a cigar being smoked, clearly visible",158.7,0.1897
2218,PROMOTIONAL_V30umsF1l7c_F026.jpg,V30umsF1l7c,-0.0199,"a vape or e-cigarette device, clearly visible",277.4,0.2226
2219,PROMOTIONAL_gN8Ol4w9u6s_F217.jpg,gN8Ol4w9u6s,-0.0199,"a cigar being smoked, clearly visible",267.3,0.2264
2220,PROMOTIONAL_M98NqbcWdyI_F002.jpg,M98NqbcWdyI,-0.0199,"a glass of beer or wine, clearly visible",163.3,0.2408
2221,PROMOTIONAL_9VLJyBaIiMQ_F033.jpg,9VLJyBaIiMQ,-0.0199,"a cigar being smoked, clearly visible",304.5,0.2084
2222,PROMOTIONAL_9VLJyBaIiMQ_F044.jpg,9VLJyBaIiMQ,-0.0199,"a cigar being smoked, clearly visible",149.0,0.2098
2223,PROMOTIONAL_V30umsF1l7c_F055.jpg,V30umsF1l7c,-0.0199,"a can of beer, clearly visible",346.0,0.2141
2224,PROMOTIONAL_A2GEyAxegRY_F079.jpg,A2GEyAxegRY,-0.0199,"a can of beer, clearly visible",243.7,0.2211
2225,PROMOTIONAL_A2GEyAxegRY_F086.jpg,A2GEyAxegRY,-0.0199,"a vape or e-cigarette device, clearly visible",125.3,0.2021
2226,PROMOTIONAL_iEGY45xE5io_F036.jpg,iEGY45xE5io,-0.0200,"a person smoking a cigarette, cigarette clearly visible",286.6,0.2026
2227,PROMOTIONAL_NEkFNbY2ZJU_F011.jpg,NEkFNbY2ZJU,-0.0200,"a person smoking a cigarette, cigarette clearly visible",656.1,0.2211
2228,PROMOTIONAL_gN8Ol4w9u6s_F040.jpg,gN8Ol4w9u6s,-0.0200,"a cigar being smoked, clearly visible",104.3,0.2096
2229,PROMOTIONAL_XwgNLyk38sI_F046.jpg,XwgNLyk38sI,-0.0200,"a can of beer, clearly visible",199.0,0.2124
2230,PROMOTIONAL_ob1RBsKnLP0_F033.jpg,ob1RBsKnLP0,-0.0200,"a vape or e-cigarette device, clearly visible",100.8,0.1974
2231,PROMOTIONAL_BJpdusGS8Ak_F061.jpg,BJpdusGS8Ak,-0.0200,"a glass of beer or wine, clearly visible",155.1,0.2424
2232,PROMOTIONAL_kJofDnUYPhw_F077.jpg,kJofDnUYPhw,-0.0200,"a vape or e-cigarette device, clearly visible",155.7,0.2123
2233,PROMOTIONAL_sxrCjmqRTz0_F046.jpg,sxrCjmqRTz0,-0.0200,a photo of a cigarette pack,121.5,0.2675
2234,PROMOTIONAL_hbQ4dEjaJ6c_F026.jpg,hbQ4dEjaJ6c,-0.0200,a pouch or sachet of gutka or pan masala with visible branding,220.9,0.2162
2235,PROMOTIONAL_kJofDnUYPhw_F073.jpg,kJofDnUYPhw,-0.0200,"a can of beer, clearly visible",123.0,0.2099
2236,PROMOTIONAL_kJofDnUYPhw_F180.jpg,kJofDnUYPhw,-0.0200,a hookah pipe,261.5,0.2140
2237,PROMOTIONAL_ZPkbtIBypb0_F129.jpg,ZPkbtIBypb0,-0.0200,"a can of beer, clearly visible",348.8,0.2259
2238,PROMOTIONAL_kHlPI8FDYNg_F007.jpg,kHlPI8FDYNg,-0.0201,"a cigar being smoked, clearly visible",135.4,0.2132
2239,PROMOTIONAL_OWSC-C447aY_F018.jpg,OWSC-C447aY,-0.0201,"a cigar being smoked, clearly visible",597.8,0.2166
2240,PROMOTIONAL_hbQ4dEjaJ6c_F042.jpg,hbQ4dEjaJ6c,-0.0201,"a vape or e-cigarette device, clearly visible",330.9,0.2188
2241,PROMOTIONAL_kHlPI8FDYNg_F035.jpg,kHlPI8FDYNg,-0.0201,"a cigar being smoked, clearly visible",392.7,0.2069
2242,PROMOTIONAL_V30umsF1l7c_F056.jpg,V30umsF1l7c,-0.0201,"a can of beer, clearly visible",299.5,0.2134
2243,PROMOTIONAL_RnL8eDxT7Cg_F103.jpg,RnL8eDxT7Cg,-0.0201,"a glass of beer or wine, clearly visible",468.0,0.2052
2244,PROMOTIONAL_hbQ4dEjaJ6c_F065.jpg,hbQ4dEjaJ6c,-0.0201,"a vape or e-cigarette device, clearly visible",336.1,0.2025
2245,PROMOTIONAL_ZPkbtIBypb0_F299.jpg,ZPkbtIBypb0,-0.0201,"a cigar being smoked, clearly visible",394.1,0.2314
2246,PROMOTIONAL_hvx16M1Pe9w_F044.jpg,hvx16M1Pe9w,-0.0201,"a cigar being smoked, clearly visible",280.7,0.2128
2247,PROMOTIONAL_gN8Ol4w9u6s_F207.jpg,gN8Ol4w9u6s,-0.0202,"a can of beer, clearly visible",276.7,0.2185
2248,PROMOTIONAL_ZPkbtIBypb0_F333.jpg,ZPkbtIBypb0,-0.0202,a pouch or sachet of gutka or pan masala with visible branding,660.1,0.2187
2249,PROMOTIONAL_7VDOruS-i10_F021.jpg,7VDOruS-i10,-0.0202,"a can of beer, clearly visible",241.0,0.2201
2250,PROMOTIONAL_kHlPI8FDYNg_F030.jpg,kHlPI8FDYNg,-0.0202,"a can of beer, clearly visible",304.1,0.2103
2251,PROMOTIONAL_hbQ4dEjaJ6c_F074.jpg,hbQ4dEjaJ6c,-0.0202,"a person smoking a cigarette, cigarette clearly visible",273.2,0.2142
2252,PROMOTIONAL_ZPkbtIBypb0_F147.jpg,ZPkbtIBypb0,-0.0202,"a can of beer, clearly visible",255.8,0.2241
2253,PROMOTIONAL_-vFLsll_Gpk_F009.jpg,-vFLsll_Gpk,-0.0203,a photo of a cigarette pack,184.8,0.2146
2254,PROMOTIONAL_2hv10KpfgXs_F041.jpg,2hv10KpfgXs,-0.0203,"a cigar being smoked, clearly visible",193.1,0.2245
2255,PROMOTIONAL_ZPkbtIBypb0_F198.jpg,ZPkbtIBypb0,-0.0203,a hookah pipe,478.2,0.2103
2256,PROMOTIONAL_iEGY45xE5io_F048.jpg,iEGY45xE5io,-0.0203,"a vape or e-cigarette device, clearly visible",210.9,0.1934
2257,PROMOTIONAL_4rN1GAFrzi4_F069.jpg,4rN1GAFrzi4,-0.0203,"a glass of beer or wine, clearly visible",534.1,0.1887
2258,PROMOTIONAL_4rN1GAFrzi4_F089.jpg,4rN1GAFrzi4,-0.0203,a pouch or sachet of gutka or pan masala with visible branding,686.6,0.1967
2259,PROMOTIONAL_mt4Cf63vFyI_F020.jpg,mt4Cf63vFyI,-0.0203,"a vape or e-cigarette device, clearly visible",792.3,0.2240
2260,PROMOTIONAL_gN8Ol4w9u6s_F203.jpg,gN8Ol4w9u6s,-0.0203,"a vape or e-cigarette device, clearly visible",324.3,0.1954
2261,PROMOTIONAL_A2GEyAxegRY_F004.jpg,A2GEyAxegRY,-0.0203,"a person smoking a cigarette, cigarette clearly visible",189.4,0.2164
2262,PROMOTIONAL_mt4Cf63vFyI_F002.jpg,mt4Cf63vFyI,-0.0203,"a vape or e-cigarette device, clearly visible",220.3,0.2151
2263,PROMOTIONAL_iEGY45xE5io_F021.jpg,iEGY45xE5io,-0.0203,"a vape or e-cigarette device, clearly visible",195.6,0.2074
2264,PROMOTIONAL_ZPkbtIBypb0_F233.jpg,ZPkbtIBypb0,-0.0203,a pouch or sachet of gutka or pan masala with visible branding,473.7,0.1973
2265,PROMOTIONAL_Lu747R2Ktis_F026.jpg,Lu747R2Ktis,-0.0203,"a cigar being smoked, clearly visible",940.5,0.1973
2266,PROMOTIONAL_hbQ4dEjaJ6c_F121.jpg,hbQ4dEjaJ6c,-0.0204,a pouch or sachet of gutka or pan masala with visible branding,234.0,0.2055
2267,PROMOTIONAL_cz5n3qm1G8k_F001.jpg,cz5n3qm1G8k,-0.0204,"a vape or e-cigarette device, clearly visible",533.2,0.2038
2268,PROMOTIONAL_ymCBZ6xXJkY_F043.jpg,ymCBZ6xXJkY,-0.0204,"a cigar being smoked, clearly visible",250.2,0.2134
2269,PROMOTIONAL_4rN1GAFrzi4_F016.jpg,4rN1GAFrzi4,-0.0204,a pouch or sachet of gutka or pan masala with visible branding,677.0,0.2146
2270,PROMOTIONAL_ZPkbtIBypb0_F175.jpg,ZPkbtIBypb0,-0.0205,a pouch or sachet of gutka or pan masala with visible branding,380.8,0.2322
2271,PROMOTIONAL_eDkDQ2sid4o_F006.jpg,eDkDQ2sid4o,-0.0205,"a cigar being smoked, clearly visible",215.3,0.2150
2272,PROMOTIONAL_A2GEyAxegRY_F033.jpg,A2GEyAxegRY,-0.0205,"a can of beer, clearly visible",362.7,0.2375
2273,PROMOTIONAL_OWDIGDyOhcI_F007.jpg,OWDIGDyOhcI,-0.0205,"a person smoking a cigarette, cigarette clearly visible",174.6,0.2334
2274,PROMOTIONAL_RnL8eDxT7Cg_F031.jpg,RnL8eDxT7Cg,-0.0206,"a person smoking a cigarette, cigarette clearly visible",665.0,0.2306
2275,PROMOTIONAL_f5m68k2yyfo_F026.jpg,f5m68k2yyfo,-0.0206,"a can of beer, clearly visible",1029.8,0.2272
2276,PROMOTIONAL_d87xnW1n3Ms_F009.jpg,d87xnW1n3Ms,-0.0206,"a vape or e-cigarette device, clearly visible",129.9,0.2376
2277,PROMOTIONAL_H2qy5DVUOw8_F042.jpg,H2qy5DVUOw8,-0.0207,"a cigar being smoked, clearly visible",189.6,0.2099
2278,PROMOTIONAL_NEkFNbY2ZJU_F046.jpg,NEkFNbY2ZJU,-0.0207,"a person smoking a cigarette, cigarette clearly visible",414.0,0.2346
2279,PROMOTIONAL_rIYna5PfdDU_F033.jpg,rIYna5PfdDU,-0.0207,"a person smoking a cigarette, cigarette clearly visible",199.4,0.2264
2280,PROMOTIONAL_5mwDEv-TSEk_F070.jpg,5mwDEv-TSEk,-0.0207,"a cigar being smoked, clearly visible",142.7,0.2082
2281,PROMOTIONAL_BwlGHrC73tA_F189.jpg,BwlGHrC73tA,-0.0207,"a person smoking a cigarette, cigarette clearly visible",102.0,0.2064
2282,PROMOTIONAL_oWPLQY-tESk_F011.jpg,oWPLQY-tESk,-0.0207,"a vape or e-cigarette device, clearly visible",187.8,0.2025
2283,PROMOTIONAL_iEGY45xE5io_F016.jpg,iEGY45xE5io,-0.0207,"a vape or e-cigarette device, clearly visible",194.6,0.1799
2284,PROMOTIONAL_iEGY45xE5io_F005.jpg,iEGY45xE5io,-0.0207,"a cigar being smoked, clearly visible",348.9,0.1990
2285,PROMOTIONAL_S2pF1WuMy2M_F027.jpg,S2pF1WuMy2M,-0.0208,"a person smoking a cigarette, cigarette clearly visible",742.9,0.2224
2286,PROMOTIONAL_Q0yse1BaA8w_F035.jpg,Q0yse1BaA8w,-0.0208,a pouch or sachet of gutka or pan masala with visible branding,485.3,0.2007
2287,PROMOTIONAL_ZPkbtIBypb0_F044.jpg,ZPkbtIBypb0,-0.0208,"a person smoking a cigarette, cigarette clearly visible",347.1,0.2325
2288,PROMOTIONAL_V30umsF1l7c_F037.jpg,V30umsF1l7c,-0.0209,"a vape or e-cigarette device, clearly visible",295.5,0.2112
2289,PROMOTIONAL_gN8Ol4w9u6s_F084.jpg,gN8Ol4w9u6s,-0.0209,"a person smoking a cigarette, cigarette clearly visible",253.5,0.2189
2290,PROMOTIONAL_ZPkbtIBypb0_F190.jpg,ZPkbtIBypb0,-0.0209,a pouch or sachet of gutka or pan masala with visible branding,190.4,0.2230
2291,PROMOTIONAL_hbQ4dEjaJ6c_F048.jpg,hbQ4dEjaJ6c,-0.0209,"a vape or e-cigarette device, clearly visible",305.3,0.2142
2292,PROMOTIONAL_ZPkbtIBypb0_F093.jpg,ZPkbtIBypb0,-0.0209,"a vape or e-cigarette device, clearly visible",560.6,0.2329
2293,PROMOTIONAL_o2cFKv3Sb_8_F023.jpg,o2cFKv3Sb_8,-0.0209,"a cigar being smoked, clearly visible",532.2,0.2131
2294,PROMOTIONAL_YU0COqQ9W-A_F040.jpg,YU0COqQ9W-A,-0.0209,a bottle of alcohol or whisky with visible label,200.5,0.2498
