rank,filename,video_id,margin_score,matched_prompt,blur_score,raw_positive_score
934,NEUTRAL_DIsjjT1XRwQ_F577.jpg,DIsjjT1XRwQ,-0.0327,"a vape or e-cigarette device, clearly visible",1829.4,0.2159
935,NEUTRAL_AWr1HIpkQVc_F061.jpg,AWr1HIpkQVc,-0.0327,"workers manufacturing cigarettes or pan masala in a factory, product visible",2311.8,0.2142
936,NEUTRAL_xxwNGzTYlIU_F398.jpg,xxwNGzTYlIU,-0.0327,a pouch or sachet of gutka or pan masala with visible branding,1500.9,0.1991
937,NEUTRAL_TsyNt4lGD94_F066.jpg,TsyNt4lGD94,-0.0327,a pouch or sachet of gutka or pan masala with visible branding,987.5,0.2061
938,NEUTRAL_DIsjjT1XRwQ_F158.jpg,DIsjjT1XRwQ,-0.0328,"a vape or e-cigarette device, clearly visible",1795.2,0.2287
939,NEUTRAL_xxwNGzTYlIU_F227.jpg,xxwNGzTYlIU,-0.0328,a pouch or sachet of gutka or pan masala with visible branding,1310.2,0.2050
940,NEUTRAL_DIsjjT1XRwQ_F576.jpg,DIsjjT1XRwQ,-0.0329,"a vape or e-cigarette device, clearly visible",1826.4,0.2257
941,NEUTRAL_gVoFKyA1YGw_F051.jpg,gVoFKyA1YGw,-0.0329,"a cigar being smoked, clearly visible",2395.7,0.1979
942,NEUTRAL_DIsjjT1XRwQ_F143.jpg,DIsjjT1XRwQ,-0.0329,"a vape or e-cigarette device, clearly visible",1971.6,0.2295
943,NEUTRAL_xxwNGzTYlIU_F334.jpg,xxwNGzTYlIU,-0.0329,a pouch or sachet of gutka or pan masala with visible branding,1634.9,0.2029
944,NEUTRAL_xxwNGzTYlIU_F141.jpg,xxwNGzTYlIU,-0.0330,a pouch or sachet of gutka or pan masala with visible branding,1441.9,0.2059
945,NEUTRAL_xxwNGzTYlIU_F202.jpg,xxwNGzTYlIU,-0.0330,a pouch or sachet of gutka or pan masala with visible branding,1346.9,0.2089
946,NEUTRAL_xxwNGzTYlIU_F236.jpg,xxwNGzTYlIU,-0.0331,a pouch or sachet of gutka or pan masala with visible branding,1326.8,0.1975
947,NEUTRAL_DIsjjT1XRwQ_F075.jpg,DIsjjT1XRwQ,-0.0332,a pouch or sachet of gutka or pan masala with visible branding,1194.7,0.2326
948,NEUTRAL_xxwNGzTYlIU_F343.jpg,xxwNGzTYlIU,-0.0332,"a vape or e-cigarette device, clearly visible",1437.2,0.1992
949,NEUTRAL_gVoFKyA1YGw_F075.jpg,gVoFKyA1YGw,-0.0332,"a cigar being smoked, clearly visible",2016.2,0.2114
950,NEUTRAL_xxwNGzTYlIU_F214.jpg,xxwNGzTYlIU,-0.0333,a pouch or sachet of gutka or pan masala with visible branding,1513.8,0.1906
951,NEUTRAL_N69DzL9FM0Y_F002.jpg,N69DzL9FM0Y,-0.0333,"a can of beer, clearly visible",338.6,0.2053
952,NEUTRAL_ByxyBwTsGlo_F032.jpg,ByxyBwTsGlo,-0.0334,a pouch or sachet of gutka or pan masala with visible branding,1393.8,0.2090
953,NEUTRAL_N69DzL9FM0Y_F092.jpg,N69DzL9FM0Y,-0.0334,"a vape or e-cigarette device, clearly visible",2277.6,0.2331
954,NEUTRAL_DIsjjT1XRwQ_F230.jpg,DIsjjT1XRwQ,-0.0334,"a vape or e-cigarette device, clearly visible",2680.9,0.2156
955,NEUTRAL_DIsjjT1XRwQ_F096.jpg,DIsjjT1XRwQ,-0.0335,a pouch or sachet of gutka or pan masala with visible branding,1295.1,0.2372
956,NEUTRAL_N69DzL9FM0Y_F094.jpg,N69DzL9FM0Y,-0.0335,"a vape or e-cigarette device, clearly visible",1811.6,0.2347
957,NEUTRAL_vHg96kjiUeo_F025.jpg,vHg96kjiUeo,-0.0335,"a can of beer, clearly visible",1951.6,0.1912
958,NEUTRAL_gVoFKyA1YGw_F197.jpg,gVoFKyA1YGw,-0.0335,"a cigar being smoked, clearly visible",2608.9,0.1698
959,NEUTRAL_DIsjjT1XRwQ_F287.jpg,DIsjjT1XRwQ,-0.0335,"a vape or e-cigarette device, clearly visible",2822.8,0.1892
960,NEUTRAL_DIsjjT1XRwQ_F427.jpg,DIsjjT1XRwQ,-0.0335,"a vape or e-cigarette device, clearly visible",2816.5,0.2066
961,NEUTRAL_gVoFKyA1YGw_F200.jpg,gVoFKyA1YGw,-0.0335,"a glass of beer or wine, clearly visible",2578.7,0.2027
962,NEUTRAL_KVn-eEWSRTU_F044.jpg,KVn-eEWSRTU,-0.0335,"a glass of beer or wine, clearly visible",1957.7,0.2067
963,NEUTRAL_K30M-0f213I_F226.jpg,K30M-0f213I,-0.0335,"a vape or e-cigarette device, clearly visible",4180.7,0.1962
964,NEUTRAL_gVoFKyA1YGw_F025.jpg,gVoFKyA1YGw,-0.0335,"a cigar being smoked, clearly visible",1567.2,0.2095
965,NEUTRAL_xxwNGzTYlIU_F010.jpg,xxwNGzTYlIU,-0.0336,"a person smoking a cigarette, cigarette clearly visible",1534.3,0.2004
966,NEUTRAL_AWr1HIpkQVc_F139.jpg,AWr1HIpkQVc,-0.0336,"a person smoking a cigarette, cigarette clearly visible",1854.6,0.2266
967,NEUTRAL_K30M-0f213I_F443.jpg,K30M-0f213I,-0.0336,"a person smoking a cigarette, cigarette clearly visible",766.4,0.2344
968,NEUTRAL_t87mgidAKsI_F044.jpg,t87mgidAKsI,-0.0337,"a vape or e-cigarette device, clearly visible",1024.4,0.2141
969,NEUTRAL_xxwNGzTYlIU_F234.jpg,xxwNGzTYlIU,-0.0337,a pouch or sachet of gutka or pan masala with visible branding,1410.7,0.2040
970,NEUTRAL_DIsjjT1XRwQ_F413.jpg,DIsjjT1XRwQ,-0.0337,"a vape or e-cigarette device, clearly visible",2819.9,0.1990
971,NEUTRAL_xxwNGzTYlIU_F294.jpg,xxwNGzTYlIU,-0.0337,a pouch or sachet of gutka or pan masala with visible branding,1386.5,0.1889
972,NEUTRAL_gVoFKyA1YGw_F090.jpg,gVoFKyA1YGw,-0.0337,"a glass of beer or wine, clearly visible",2573.6,0.1802
973,NEUTRAL_ByxyBwTsGlo_F051.jpg,ByxyBwTsGlo,-0.0337,a pouch or sachet of gutka or pan masala with visible branding,1700.0,0.1911
974,NEUTRAL_gVoFKyA1YGw_F348.jpg,gVoFKyA1YGw,-0.0337,a pouch or sachet of gutka or pan masala with visible branding,2418.7,0.1741
975,NEUTRAL_xxwNGzTYlIU_F405.jpg,xxwNGzTYlIU,-0.0337,a pouch or sachet of gutka or pan masala with visible branding,1444.1,0.2028
976,NEUTRAL_K30M-0f213I_F496.jpg,K30M-0f213I,-0.0338,"workers manufacturing cigarettes or pan masala in a factory, product visible",2102.5,0.2074
977,NEUTRAL_ByxyBwTsGlo_F105.jpg,ByxyBwTsGlo,-0.0338,a photo of a cigarette pack,1123.5,0.2154
978,NEUTRAL_AWr1HIpkQVc_F076.jpg,AWr1HIpkQVc,-0.0338,a pouch or sachet of gutka or pan masala with visible branding,2534.6,0.1885
979,NEUTRAL_DIsjjT1XRwQ_F252.jpg,DIsjjT1XRwQ,-0.0338,"a vape or e-cigarette device, clearly visible",2744.4,0.1931
980,NEUTRAL_AWr1HIpkQVc_F077.jpg,AWr1HIpkQVc,-0.0339,"a vape or e-cigarette device, clearly visible",2495.1,0.1902
981,NEUTRAL_gVoFKyA1YGw_F073.jpg,gVoFKyA1YGw,-0.0339,"a cigar being smoked, clearly visible",2366.7,0.1955
982,NEUTRAL_DIsjjT1XRwQ_F351.jpg,DIsjjT1XRwQ,-0.0340,"a vape or e-cigarette device, clearly visible",2492.4,0.2080
983,NEUTRAL_xxwNGzTYlIU_F193.jpg,xxwNGzTYlIU,-0.0340,a pouch or sachet of gutka or pan masala with visible branding,1345.4,0.2039
984,NEUTRAL_AWr1HIpkQVc_F185.jpg,AWr1HIpkQVc,-0.0340,"a vape or e-cigarette device, clearly visible",1755.0,0.2427
985,NEUTRAL_xxwNGzTYlIU_F247.jpg,xxwNGzTYlIU,-0.0341,a pouch or sachet of gutka or pan masala with visible branding,1431.1,0.2027
986,NEUTRAL_AWr1HIpkQVc_F155.jpg,AWr1HIpkQVc,-0.0342,"tobacco leaves or raw tobacco, clearly visible",2037.2,0.2437
987,NEUTRAL_DIsjjT1XRwQ_F086.jpg,DIsjjT1XRwQ,-0.0342,a pouch or sachet of gutka or pan masala with visible branding,1328.5,0.2413
988,NEUTRAL_DIsjjT1XRwQ_F278.jpg,DIsjjT1XRwQ,-0.0342,"a vape or e-cigarette device, clearly visible",2714.4,0.2130
989,NEUTRAL_DIsjjT1XRwQ_F571.jpg,DIsjjT1XRwQ,-0.0342,"a vape or e-cigarette device, clearly visible",1813.6,0.2245
990,NEUTRAL_gVoFKyA1YGw_F236.jpg,gVoFKyA1YGw,-0.0342,a pouch or sachet of gutka or pan masala with visible branding,2302.1,0.1909
991,NEUTRAL_KVn-eEWSRTU_F064.jpg,KVn-eEWSRTU,-0.0343,"a glass of beer or wine, clearly visible",2260.3,0.1864
992,NEUTRAL_xxwNGzTYlIU_F169.jpg,xxwNGzTYlIU,-0.0344,a pouch or sachet of gutka or pan masala with visible branding,1358.1,0.2133
993,NEUTRAL_DIsjjT1XRwQ_F415.jpg,DIsjjT1XRwQ,-0.0344,"a vape or e-cigarette device, clearly visible",2827.3,0.2106
994,NEUTRAL_DIsjjT1XRwQ_F194.jpg,DIsjjT1XRwQ,-0.0344,a pouch or sachet of gutka or pan masala with visible branding,1727.4,0.2346
995,NEUTRAL_DIsjjT1XRwQ_F260.jpg,DIsjjT1XRwQ,-0.0344,"a vape or e-cigarette device, clearly visible",2684.4,0.2025
996,NEUTRAL_xxwNGzTYlIU_F242.jpg,xxwNGzTYlIU,-0.0345,a pouch or sachet of gutka or pan masala with visible branding,1351.8,0.2072
997,NEUTRAL_DIsjjT1XRwQ_F422.jpg,DIsjjT1XRwQ,-0.0345,"a vape or e-cigarette device, clearly visible",2829.5,0.1941
998,NEUTRAL_t87mgidAKsI_F058.jpg,t87mgidAKsI,-0.0345,a pouch or sachet of gutka or pan masala with visible branding,323.2,0.1999
999,NEUTRAL_xxwNGzTYlIU_F290.jpg,xxwNGzTYlIU,-0.0346,a pouch or sachet of gutka or pan masala with visible branding,1206.8,0.1886
1000,NEUTRAL_xxwNGzTYlIU_F105.jpg,xxwNGzTYlIU,-0.0346,"a person smoking a cigarette, cigarette clearly visible",1410.2,0.1997
1001,NEUTRAL_KVn-eEWSRTU_F045.jpg,KVn-eEWSRTU,-0.0347,"a glass of beer or wine, clearly visible",2000.6,0.1972
1002,NEUTRAL_AWr1HIpkQVc_F107.jpg,AWr1HIpkQVc,-0.0347,"a vape or e-cigarette device, clearly visible",1850.7,0.2113
1003,NEUTRAL_xxwNGzTYlIU_F364.jpg,xxwNGzTYlIU,-0.0348,a pouch or sachet of gutka or pan masala with visible branding,1447.6,0.2018
1004,NEUTRAL_DIsjjT1XRwQ_F283.jpg,DIsjjT1XRwQ,-0.0348,"a vape or e-cigarette device, clearly visible",2865.3,0.2125
1005,NEUTRAL_KVn-eEWSRTU_F039.jpg,KVn-eEWSRTU,-0.0348,"a vape or e-cigarette device, clearly visible",1944.8,0.2003
1006,NEUTRAL_xxwNGzTYlIU_F326.jpg,xxwNGzTYlIU,-0.0348,a pouch or sachet of gutka or pan masala with visible branding,1358.1,0.2044
1007,NEUTRAL_AWr1HIpkQVc_F114.jpg,AWr1HIpkQVc,-0.0349,"tobacco leaves or raw tobacco, clearly visible",2020.5,0.2220
1008,NEUTRAL_DIsjjT1XRwQ_F189.jpg,DIsjjT1XRwQ,-0.0349,"a vape or e-cigarette device, clearly visible",2295.2,0.1936
1009,NEUTRAL_DIsjjT1XRwQ_F231.jpg,DIsjjT1XRwQ,-0.0349,"a vape or e-cigarette device, clearly visible",2464.1,0.2232
1010,NEUTRAL_DIsjjT1XRwQ_F241.jpg,DIsjjT1XRwQ,-0.0349,"a vape or e-cigarette device, clearly visible",2606.0,0.1940
1011,NEUTRAL_gVoFKyA1YGw_F208.jpg,gVoFKyA1YGw,-0.0349,"a cigar being smoked, clearly visible",2637.2,0.1850
1012,NEUTRAL_xxwNGzTYlIU_F211.jpg,xxwNGzTYlIU,-0.0349,a pouch or sachet of gutka or pan masala with visible branding,1380.8,0.1953
1013,NEUTRAL_ByxyBwTsGlo_F028.jpg,ByxyBwTsGlo,-0.0350,a pouch or sachet of gutka or pan masala with visible branding,359.5,0.1992
1014,NEUTRAL_N69DzL9FM0Y_F044.jpg,N69DzL9FM0Y,-0.0350,"a vape or e-cigarette device, clearly visible",1712.2,0.2199
1015,NEUTRAL_KVn-eEWSRTU_F099.jpg,KVn-eEWSRTU,-0.0350,"a glass of beer or wine, clearly visible",2448.2,0.2063
1016,NEUTRAL_AWr1HIpkQVc_F244.jpg,AWr1HIpkQVc,-0.0351,a pouch or sachet of gutka or pan masala with visible branding,2020.5,0.2317
1017,NEUTRAL_gVoFKyA1YGw_F235.jpg,gVoFKyA1YGw,-0.0351,a pouch or sachet of gutka or pan masala with visible branding,2147.6,0.1791
1018,NEUTRAL_gVoFKyA1YGw_F252.jpg,gVoFKyA1YGw,-0.0351,"a cigar being smoked, clearly visible",2090.5,0.1840
1019,NEUTRAL_DIsjjT1XRwQ_F496.jpg,DIsjjT1XRwQ,-0.0351,a pouch or sachet of gutka or pan masala with visible branding,1161.6,0.2456
1020,NEUTRAL_DIsjjT1XRwQ_F581.jpg,DIsjjT1XRwQ,-0.0351,"a vape or e-cigarette device, clearly visible",1647.1,0.2477
1021,NEUTRAL_xxwNGzTYlIU_F238.jpg,xxwNGzTYlIU,-0.0352,a pouch or sachet of gutka or pan masala with visible branding,1459.0,0.2022
1022,NEUTRAL_xxwNGzTYlIU_F268.jpg,xxwNGzTYlIU,-0.0352,a pouch or sachet of gutka or pan masala with visible branding,1429.0,0.1920
1023,NEUTRAL_gVoFKyA1YGw_F224.jpg,gVoFKyA1YGw,-0.0352,a pouch or sachet of gutka or pan masala with visible branding,2089.2,0.1781
1024,NEUTRAL_xxwNGzTYlIU_F327.jpg,xxwNGzTYlIU,-0.0352,a pouch or sachet of gutka or pan masala with visible branding,1442.9,0.1988
1025,NEUTRAL_AWr1HIpkQVc_F062.jpg,AWr1HIpkQVc,-0.0352,"tobacco leaves or raw tobacco, clearly visible",2150.2,0.2155
1026,NEUTRAL_xxwNGzTYlIU_F408.jpg,xxwNGzTYlIU,-0.0352,a pouch or sachet of gutka or pan masala with visible branding,1478.2,0.2143
1027,NEUTRAL_ByxyBwTsGlo_F048.jpg,ByxyBwTsGlo,-0.0353,a pouch or sachet of gutka or pan masala with visible branding,1551.0,0.2106
1028,NEUTRAL_K30M-0f213I_F064.jpg,K30M-0f213I,-0.0353,"a vape or e-cigarette device, clearly visible",3337.5,0.1869
1029,NEUTRAL_DIsjjT1XRwQ_F082.jpg,DIsjjT1XRwQ,-0.0354,a pouch or sachet of gutka or pan masala with visible branding,1255.0,0.2342
1030,NEUTRAL_xxwNGzTYlIU_F213.jpg,xxwNGzTYlIU,-0.0354,a pouch or sachet of gutka or pan masala with visible branding,1488.6,0.1947
1031,NEUTRAL_gVoFKyA1YGw_F087.jpg,gVoFKyA1YGw,-0.0354,"a glass of beer or wine, clearly visible",2474.9,0.1838
1032,NEUTRAL_DIsjjT1XRwQ_F490.jpg,DIsjjT1XRwQ,-0.0354,"a person smoking a cigarette, cigarette clearly visible",1024.7,0.2221
1033,NEUTRAL_xxwNGzTYlIU_F315.jpg,xxwNGzTYlIU,-0.0354,"a vape or e-cigarette device, clearly visible",1665.3,0.1922
1034,NEUTRAL_t87mgidAKsI_F093.jpg,t87mgidAKsI,-0.0354,"a vape or e-cigarette device, clearly visible",906.4,0.2366
1035,NEUTRAL_DIsjjT1XRwQ_F140.jpg,DIsjjT1XRwQ,-0.0355,a pouch or sachet of gutka or pan masala with visible branding,1990.0,0.2075
1036,NEUTRAL_xxwNGzTYlIU_F262.jpg,xxwNGzTYlIU,-0.0355,a pouch or sachet of gutka or pan masala with visible branding,1545.9,0.1971
1037,NEUTRAL_DIsjjT1XRwQ_F212.jpg,DIsjjT1XRwQ,-0.0355,"a vape or e-cigarette device, clearly visible",2315.4,0.2185
1038,NEUTRAL_DIsjjT1XRwQ_F588.jpg,DIsjjT1XRwQ,-0.0356,"a vape or e-cigarette device, clearly visible",1854.1,0.2504
1039,NEUTRAL_DIsjjT1XRwQ_F592.jpg,DIsjjT1XRwQ,-0.0357,"a vape or e-cigarette device, clearly visible",1868.3,0.2353
1040,NEUTRAL_DIsjjT1XRwQ_F080.jpg,DIsjjT1XRwQ,-0.0357,a pouch or sachet of gutka or pan masala with visible branding,1230.7,0.2500
1041,NEUTRAL_gVoFKyA1YGw_F080.jpg,gVoFKyA1YGw,-0.0357,"a cigar being smoked, clearly visible",1999.8,0.1967
1042,NEUTRAL_DIsjjT1XRwQ_F507.jpg,DIsjjT1XRwQ,-0.0357,"a vape or e-cigarette device, clearly visible",1345.1,0.2208
1043,NEUTRAL_DIsjjT1XRwQ_F083.jpg,DIsjjT1XRwQ,-0.0358,a pouch or sachet of gutka or pan masala with visible branding,1289.2,0.2365
1044,NEUTRAL_gVoFKyA1YGw_F228.jpg,gVoFKyA1YGw,-0.0358,a pouch or sachet of gutka or pan masala with visible branding,2159.1,0.1715
1045,NEUTRAL_ByxyBwTsGlo_F058.jpg,ByxyBwTsGlo,-0.0358,a pouch or sachet of gutka or pan masala with visible branding,1296.2,0.1934
1046,NEUTRAL_DIsjjT1XRwQ_F286.jpg,DIsjjT1XRwQ,-0.0359,"a vape or e-cigarette device, clearly visible",2779.3,0.2050
1047,NEUTRAL_xxwNGzTYlIU_F205.jpg,xxwNGzTYlIU,-0.0359,a pouch or sachet of gutka or pan masala with visible branding,1416.6,0.2071
1048,NEUTRAL_DIsjjT1XRwQ_F208.jpg,DIsjjT1XRwQ,-0.0359,"a vape or e-cigarette device, clearly visible",2188.1,0.2235
1049,NEUTRAL_DIsjjT1XRwQ_F575.jpg,DIsjjT1XRwQ,-0.0360,"a vape or e-cigarette device, clearly visible",1842.2,0.2363
1050,NEUTRAL_gVoFKyA1YGw_F223.jpg,gVoFKyA1YGw,-0.0360,"a glass of beer or wine, clearly visible",2220.4,0.1869
1051,NEUTRAL_N69DzL9FM0Y_F099.jpg,N69DzL9FM0Y,-0.0360,"a vape or e-cigarette device, clearly visible",2189.7,0.2459
1052,NEUTRAL_ByxyBwTsGlo_F103.jpg,ByxyBwTsGlo,-0.0361,a photo of a cigarette pack,606.1,0.2217
1053,NEUTRAL_xxwNGzTYlIU_F253.jpg,xxwNGzTYlIU,-0.0361,a pouch or sachet of gutka or pan masala with visible branding,1360.3,0.2003
1054,NEUTRAL_xxwNGzTYlIU_F240.jpg,xxwNGzTYlIU,-0.0361,a pouch or sachet of gutka or pan masala with visible branding,1329.8,0.1994
1055,NEUTRAL_AWr1HIpkQVc_F209.jpg,AWr1HIpkQVc,-0.0362,"a cigar being smoked, clearly visible",1122.5,0.2080
1056,NEUTRAL_xxwNGzTYlIU_F392.jpg,xxwNGzTYlIU,-0.0363,"a vape or e-cigarette device, clearly visible",1194.3,0.2083
1057,NEUTRAL_ByxyBwTsGlo_F050.jpg,ByxyBwTsGlo,-0.0363,a pouch or sachet of gutka or pan masala with visible branding,1690.1,0.1918
1058,NEUTRAL_vHg96kjiUeo_F020.jpg,vHg96kjiUeo,-0.0363,"a can of beer, clearly visible",474.4,0.2363
1059,NEUTRAL_ByxyBwTsGlo_F049.jpg,ByxyBwTsGlo,-0.0364,a pouch or sachet of gutka or pan masala with visible branding,1552.4,0.1881
1060,NEUTRAL_K30M-0f213I_F026.jpg,K30M-0f213I,-0.0364,"a vape or e-cigarette device, clearly visible",2087.8,0.2116
1061,NEUTRAL_gVoFKyA1YGw_F337.jpg,gVoFKyA1YGw,-0.0364,a sachet of chewing tobacco with visible branding,2421.4,0.1780
1062,NEUTRAL_xxwNGzTYlIU_F382.jpg,xxwNGzTYlIU,-0.0364,a pouch or sachet of gutka or pan masala with visible branding,1499.3,0.1961
1063,NEUTRAL_gVoFKyA1YGw_F225.jpg,gVoFKyA1YGw,-0.0364,a pouch or sachet of gutka or pan masala with visible branding,2243.7,0.1815
1064,NEUTRAL_DIsjjT1XRwQ_F234.jpg,DIsjjT1XRwQ,-0.0365,"a vape or e-cigarette device, clearly visible",2550.6,0.2194
1065,NEUTRAL_vHg96kjiUeo_F210.jpg,vHg96kjiUeo,-0.0365,"a can of beer, clearly visible",744.2,0.1589
1066,NEUTRAL_xxwNGzTYlIU_F153.jpg,xxwNGzTYlIU,-0.0366,a pouch or sachet of gutka or pan masala with visible branding,1538.5,0.1976
1067,NEUTRAL_gVoFKyA1YGw_F115.jpg,gVoFKyA1YGw,-0.0366,a pouch or sachet of gutka or pan masala with visible branding,2419.1,0.1745
1068,NEUTRAL_DIsjjT1XRwQ_F595.jpg,DIsjjT1XRwQ,-0.0367,"a vape or e-cigarette device, clearly visible",2018.9,0.2436
1069,NEUTRAL_gVoFKyA1YGw_F053.jpg,gVoFKyA1YGw,-0.0369,"a cigar being smoked, clearly visible",2045.5,0.1919
1070,NEUTRAL_xxwNGzTYlIU_F416.jpg,xxwNGzTYlIU,-0.0370,a pouch or sachet of gutka or pan masala with visible branding,1267.1,0.2056
1071,NEUTRAL_xxwNGzTYlIU_F383.jpg,xxwNGzTYlIU,-0.0370,a pouch or sachet of gutka or pan masala with visible branding,1429.0,0.1975
1072,NEUTRAL_xxwNGzTYlIU_F350.jpg,xxwNGzTYlIU,-0.0370,a pouch or sachet of gutka or pan masala with visible branding,1355.6,0.2028
1073,NEUTRAL_xxwNGzTYlIU_F278.jpg,xxwNGzTYlIU,-0.0371,a pouch or sachet of gutka or pan masala with visible branding,1431.5,0.2015
1074,NEUTRAL_xxwNGzTYlIU_F080.jpg,xxwNGzTYlIU,-0.0372,a pouch or sachet of gutka or pan masala with visible branding,1460.4,0.1998
1075,NEUTRAL_DIsjjT1XRwQ_F557.jpg,DIsjjT1XRwQ,-0.0372,"a vape or e-cigarette device, clearly visible",1623.7,0.2393
1076,NEUTRAL_K30M-0f213I_F097.jpg,K30M-0f213I,-0.0373,a pouch or sachet of gutka or pan masala with visible branding,3734.5,0.2310
1077,NEUTRAL_gVoFKyA1YGw_F038.jpg,gVoFKyA1YGw,-0.0374,a pouch or sachet of gutka or pan masala with visible branding,2397.2,0.1744
1078,NEUTRAL_DIsjjT1XRwQ_F497.jpg,DIsjjT1XRwQ,-0.0374,a pouch or sachet of gutka or pan masala with visible branding,1215.3,0.2483
1079,NEUTRAL_xxwNGzTYlIU_F361.jpg,xxwNGzTYlIU,-0.0374,a pouch or sachet of gutka or pan masala with visible branding,1283.0,0.2001
1080,NEUTRAL_DIsjjT1XRwQ_F263.jpg,DIsjjT1XRwQ,-0.0374,"a vape or e-cigarette device, clearly visible",2639.9,0.2193
1081,NEUTRAL_DIsjjT1XRwQ_F269.jpg,DIsjjT1XRwQ,-0.0374,"a vape or e-cigarette device, clearly visible",2753.3,0.2072
1082,NEUTRAL_rQ-tpZOG2tw_F038.jpg,rQ-tpZOG2tw,-0.0375,"a vape or e-cigarette device, clearly visible",2500.6,0.2160
1083,NEUTRAL_ByxyBwTsGlo_F045.jpg,ByxyBwTsGlo,-0.0377,a pouch or sachet of gutka or pan masala with visible branding,1812.9,0.1907
1084,NEUTRAL_xxwNGzTYlIU_F259.jpg,xxwNGzTYlIU,-0.0377,"a vape or e-cigarette device, clearly visible",1363.1,0.1944
1085,NEUTRAL_gVoFKyA1YGw_F357.jpg,gVoFKyA1YGw,-0.0378,"a cigar being smoked, clearly visible",2362.0,0.1912
1086,NEUTRAL_ByxyBwTsGlo_F057.jpg,ByxyBwTsGlo,-0.0378,a pouch or sachet of gutka or pan masala with visible branding,1205.3,0.2026
1087,NEUTRAL_DIsjjT1XRwQ_F443.jpg,DIsjjT1XRwQ,-0.0378,a pouch or sachet of gutka or pan masala with visible branding,2418.5,0.2205
1088,NEUTRAL_AWr1HIpkQVc_F006.jpg,AWr1HIpkQVc,-0.0379,"workers manufacturing cigarettes or pan masala in a factory, product visible",281.7,0.2156
1089,NEUTRAL_DIsjjT1XRwQ_F088.jpg,DIsjjT1XRwQ,-0.0379,a pouch or sachet of gutka or pan masala with visible branding,1337.3,0.2258
1090,NEUTRAL_gVoFKyA1YGw_F347.jpg,gVoFKyA1YGw,-0.0380,a pouch or sachet of gutka or pan masala with visible branding,2423.8,0.1716
1091,NEUTRAL_gVoFKyA1YGw_F122.jpg,gVoFKyA1YGw,-0.0380,"a glass of beer or wine, clearly visible",2577.5,0.1936
1092,NEUTRAL_xxwNGzTYlIU_F258.jpg,xxwNGzTYlIU,-0.0380,a pouch or sachet of gutka or pan masala with visible branding,1359.2,0.1949
1093,NEUTRAL_DIsjjT1XRwQ_F089.jpg,DIsjjT1XRwQ,-0.0380,a pouch or sachet of gutka or pan masala with visible branding,1276.4,0.2307
1094,NEUTRAL_xxwNGzTYlIU_F237.jpg,xxwNGzTYlIU,-0.0381,a pouch or sachet of gutka or pan masala with visible branding,1481.2,0.2002
1095,NEUTRAL_xxwNGzTYlIU_F265.jpg,xxwNGzTYlIU,-0.0381,a pouch or sachet of gutka or pan masala with visible branding,1512.5,0.1847
1096,NEUTRAL_K30M-0f213I_F028.jpg,K30M-0f213I,-0.0382,"a vape or e-cigarette device, clearly visible",2088.2,0.2181
1097,NEUTRAL_gVoFKyA1YGw_F052.jpg,gVoFKyA1YGw,-0.0382,"a cigar being smoked, clearly visible",2398.3,0.1838
1098,NEUTRAL_DIsjjT1XRwQ_F199.jpg,DIsjjT1XRwQ,-0.0382,"a vape or e-cigarette device, clearly visible",2208.5,0.2153
1099,NEUTRAL_xxwNGzTYlIU_F335.jpg,xxwNGzTYlIU,-0.0382,a pouch or sachet of gutka or pan masala with visible branding,1494.9,0.2026
1100,NEUTRAL_AWr1HIpkQVc_F092.jpg,AWr1HIpkQVc,-0.0382,"tobacco leaves or raw tobacco, clearly visible",2137.5,0.2144
1101,NEUTRAL_AWr1HIpkQVc_F099.jpg,AWr1HIpkQVc,-0.0382,"a cigar being smoked, clearly visible",385.9,0.2181
1102,NEUTRAL_gVoFKyA1YGw_F349.jpg,gVoFKyA1YGw,-0.0383,"a cigar being smoked, clearly visible",2366.8,0.1755
1103,NEUTRAL_DIsjjT1XRwQ_F223.jpg,DIsjjT1XRwQ,-0.0383,a pouch or sachet of gutka or pan masala with visible branding,2713.3,0.2137
1104,NEUTRAL_xxwNGzTYlIU_F379.jpg,xxwNGzTYlIU,-0.0383,a pouch or sachet of gutka or pan masala with visible branding,1482.7,0.2082
1105,NEUTRAL_N69DzL9FM0Y_F088.jpg,N69DzL9FM0Y,-0.0383,"a vape or e-cigarette device, clearly visible",2182.6,0.2245
1106,NEUTRAL_DIsjjT1XRwQ_F235.jpg,DIsjjT1XRwQ,-0.0383,a pouch or sachet of gutka or pan masala with visible branding,2359.2,0.2336
1107,NEUTRAL_DIsjjT1XRwQ_F442.jpg,DIsjjT1XRwQ,-0.0383,"a vape or e-cigarette device, clearly visible",2699.8,0.2137
1108,NEUTRAL_DIsjjT1XRwQ_F117.jpg,DIsjjT1XRwQ,-0.0383,a pouch or sachet of gutka or pan masala with visible branding,1491.5,0.2485
1109,NEUTRAL_KVn-eEWSRTU_F062.jpg,KVn-eEWSRTU,-0.0383,a pouch or sachet of gutka or pan masala with visible branding,1996.7,0.1904
1110,NEUTRAL_DIsjjT1XRwQ_F267.jpg,DIsjjT1XRwQ,-0.0383,"a vape or e-cigarette device, clearly visible",2697.6,0.2181
1111,NEUTRAL_DIsjjT1XRwQ_F077.jpg,DIsjjT1XRwQ,-0.0384,a pouch or sachet of gutka or pan masala with visible branding,1123.1,0.2305
