rank,filename,video_id,margin_score,matched_prompt,blur_score,raw_positive_score
370,PREVENTIVE_SC-3td5-pdY_F011.jpg,SC-3td5-pdY,-0.0027,"a person smoking a cigarette, cigarette clearly visible",172.6,0.2342
371,PREVENTIVE_wAH0z3cIAL0_F599.jpg,wAH0z3cIAL0,-0.0030,"a person smoking a cigarette, cigarette clearly visible",138.0,0.2611
372,PREVENTIVE_wAH0z3cIAL0_F036.jpg,wAH0z3cIAL0,-0.0031,"a cigar being smoked, clearly visible",262.4,0.2415
373,PREVENTIVE_wAH0z3cIAL0_F222.jpg,wAH0z3cIAL0,-0.0031,a hookah pipe,190.0,0.2166
374,PREVENTIVE_7M7oRkAaujg_F058.jpg,7M7oRkAaujg,-0.0033,"a cigar being smoked, clearly visible",575.4,0.2397
375,PREVENTIVE_V_fSL4xlEdo_F038.jpg,V_fSL4xlEdo,-0.0033,"a vape or e-cigarette device, clearly visible",802.9,0.2430
376,PREVENTIVE_TX5r8OEXhEk_F028.jpg,TX5r8OEXhEk,-0.0034,"a person smoking a cigarette, cigarette clearly visible",558.2,0.2376
377,PREVENTIVE_uWimehBOIHM_F044.jpg,uWimehBOIHM,-0.0034,"workers manufacturing cigarettes or pan masala in a factory, product visible",167.7,0.2371
378,PREVENTIVE_wAH0z3cIAL0_F853.jpg,wAH0z3cIAL0,-0.0036,a pouch or sachet of gutka or pan masala with visible branding,1511.2,0.2194
379,PREVENTIVE_IHR158IF6YU_F017.jpg,IHR158IF6YU,-0.0036,a pouch or sachet of gutka or pan masala with visible branding,176.0,0.2288
380,PREVENTIVE_8WQQLDuEJMc_F016.jpg,8WQQLDuEJMc,-0.0036,"a cigar being smoked, clearly visible",260.2,0.2406
381,PREVENTIVE_qNBCiDWjtEA_F081.jpg,qNBCiDWjtEA,-0.0036,"a vape or e-cigarette device, clearly visible",991.3,0.2275
382,PREVENTIVE_7M7oRkAaujg_F027.jpg,7M7oRkAaujg,-0.0037,"a person smoking a cigarette, cigarette clearly visible",618.8,0.2346
383,PREVENTIVE_wAH0z3cIAL0_F292.jpg,wAH0z3cIAL0,-0.0038,a photo of a cigarette pack,1038.6,0.2141
384,PREVENTIVE_wAH0z3cIAL0_F707.jpg,wAH0z3cIAL0,-0.0039,"workers manufacturing cigarettes or pan masala in a factory, product visible",1006.1,0.2100
385,PREVENTIVE_TX5r8OEXhEk_F009.jpg,TX5r8OEXhEk,-0.0039,"a cigar being smoked, clearly visible",223.6,0.2132
386,PREVENTIVE_l8K_f4DVvVc_F022.jpg,l8K_f4DVvVc,-0.0040,"workers manufacturing cigarettes or pan masala in a factory, product visible",201.3,0.2316
387,PREVENTIVE_wAH0z3cIAL0_F017.jpg,wAH0z3cIAL0,-0.0040,"a person smoking a cigarette, cigarette clearly visible",830.8,0.2290
388,PREVENTIVE_D4hCpB5nAx0_F042.jpg,D4hCpB5nAx0,-0.0042,"a cigar being smoked, clearly visible",107.2,0.2311
389,PREVENTIVE_uWimehBOIHM_F038.jpg,uWimehBOIHM,-0.0043,"workers manufacturing cigarettes or pan masala in a factory, product visible",111.3,0.2305
390,PREVENTIVE_l8K_f4DVvVc_F020.jpg,l8K_f4DVvVc,-0.0043,"a vape or e-cigarette device, clearly visible",121.3,0.2223
391,PREVENTIVE_wAH0z3cIAL0_F011.jpg,wAH0z3cIAL0,-0.0044,"a can of beer, clearly visible",110.1,0.2337
392,PREVENTIVE_ZDTWVDRbgQc_F032.jpg,ZDTWVDRbgQc,-0.0045,"a person smoking a cigarette, cigarette clearly visible",190.3,0.2252
393,PREVENTIVE_ZDTWVDRbgQc_F054.jpg,ZDTWVDRbgQc,-0.0045,a pouch or sachet of gutka or pan masala with visible branding,176.1,0.2299
394,PREVENTIVE_xM2Qcp4ke9k_F003.jpg,xM2Qcp4ke9k,-0.0046,"a person smoking a cigarette, cigarette clearly visible",122.9,0.2454
395,PREVENTIVE_wAH0z3cIAL0_F267.jpg,wAH0z3cIAL0,-0.0046,"a person smoking a cigarette, cigarette clearly visible",176.1,0.2200
396,PREVENTIVE_RTc5NgyiGTs_F137.jpg,RTc5NgyiGTs,-0.0046,"workers manufacturing cigarettes or pan masala in a factory, product visible",5320.3,0.2341
397,PREVENTIVE_wAH0z3cIAL0_F401.jpg,wAH0z3cIAL0,-0.0046,"a vape or e-cigarette device, clearly visible",504.0,0.2331
398,PREVENTIVE_uWimehBOIHM_F020.jpg,uWimehBOIHM,-0.0046,"workers manufacturing cigarettes or pan masala in a factory, product visible",795.4,0.2330
399,PREVENTIVE_RTc5NgyiGTs_F071.jpg,RTc5NgyiGTs,-0.0047,"a person smoking a cigarette, cigarette clearly visible",565.1,0.2390
400,PREVENTIVE_D4hCpB5nAx0_F065.jpg,D4hCpB5nAx0,-0.0048,"a cigar being smoked, clearly visible",115.6,0.2429
401,PREVENTIVE_wAH0z3cIAL0_F700.jpg,wAH0z3cIAL0,-0.0048,"a cigar being smoked, clearly visible",1050.9,0.2158
402,PREVENTIVE_qNBCiDWjtEA_F082.jpg,qNBCiDWjtEA,-0.0049,"a vape or e-cigarette device, clearly visible",975.6,0.2300
403,PREVENTIVE_wAH0z3cIAL0_F699.jpg,wAH0z3cIAL0,-0.0049,"a person smoking a cigarette, cigarette clearly visible",1106.6,0.2116
404,PREVENTIVE_wAH0z3cIAL0_F403.jpg,wAH0z3cIAL0,-0.0050,"a vape or e-cigarette device, clearly visible",485.8,0.2276
405,PREVENTIVE_8WQQLDuEJMc_F008.jpg,8WQQLDuEJMc,-0.0050,"a cigar being smoked, clearly visible",127.4,0.2012
406,PREVENTIVE_wAH0z3cIAL0_F719.jpg,wAH0z3cIAL0,-0.0051,"workers manufacturing cigarettes or pan masala in a factory, product visible",1496.9,0.2297
407,PREVENTIVE_RTc5NgyiGTs_F050.jpg,RTc5NgyiGTs,-0.0052,"a cigar being smoked, clearly visible",1375.6,0.2351
408,PREVENTIVE_IHR158IF6YU_F042.jpg,IHR158IF6YU,-0.0053,"workers manufacturing cigarettes or pan masala in a factory, product visible",190.0,0.2262
409,PREVENTIVE_IHR158IF6YU_F052.jpg,IHR158IF6YU,-0.0053,"a person smoking a cigarette, cigarette clearly visible",132.8,0.2247
410,PREVENTIVE_qNBCiDWjtEA_F454.jpg,qNBCiDWjtEA,-0.0054,"a person smoking a cigarette, cigarette clearly visible",3074.6,0.2386
411,PREVENTIVE_qNBCiDWjtEA_F657.jpg,qNBCiDWjtEA,-0.0054,a sachet of chewing tobacco with visible branding,2091.9,0.1956
412,PREVENTIVE_ZDTWVDRbgQc_F042.jpg,ZDTWVDRbgQc,-0.0054,"workers manufacturing cigarettes or pan masala in a factory, product visible",1119.8,0.2240
413,PREVENTIVE_eH1T8s00F4s_F008.jpg,eH1T8s00F4s,-0.0055,"a cigar being smoked, clearly visible",110.4,0.2155
414,PREVENTIVE_RTc5NgyiGTs_F041.jpg,RTc5NgyiGTs,-0.0056,"a can of beer, clearly visible",1775.6,0.2333
415,PREVENTIVE_IHR158IF6YU_F032.jpg,IHR158IF6YU,-0.0058,"a person smoking a cigarette, cigarette clearly visible",175.8,0.2123
416,PREVENTIVE_NSbzJ63aYT4_F013.jpg,NSbzJ63aYT4,-0.0058,"a person smoking a cigarette, cigarette clearly visible",122.5,0.2186
417,PREVENTIVE_LVKLxfNguLw_F091.jpg,LVKLxfNguLw,-0.0058,"a person smoking a cigarette, cigarette clearly visible",185.9,0.2451
418,PREVENTIVE_T7P-MgQLIPw_F050.jpg,T7P-MgQLIPw,-0.0059,"a vape or e-cigarette device, clearly visible",976.3,0.2094
419,PREVENTIVE_wAH0z3cIAL0_F027.jpg,wAH0z3cIAL0,-0.0059,"a person smoking a cigarette, cigarette clearly visible",840.3,0.2241
420,PREVENTIVE_uWimehBOIHM_F029.jpg,uWimehBOIHM,-0.0060,"a vape or e-cigarette device, clearly visible",195.9,0.2254
421,PREVENTIVE_IHR158IF6YU_F026.jpg,IHR158IF6YU,-0.0060,a pouch or sachet of gutka or pan masala with visible branding,211.1,0.2268
422,PREVENTIVE_qNBCiDWjtEA_F083.jpg,qNBCiDWjtEA,-0.0061,"a vape or e-cigarette device, clearly visible",1187.2,0.2315
423,PREVENTIVE_7M7oRkAaujg_F035.jpg,7M7oRkAaujg,-0.0062,"a person smoking a cigarette, cigarette clearly visible",179.5,0.2171
424,PREVENTIVE_uWimehBOIHM_F014.jpg,uWimehBOIHM,-0.0063,"workers manufacturing cigarettes or pan masala in a factory, product visible",291.3,0.2129
425,PREVENTIVE_TX5r8OEXhEk_F014.jpg,TX5r8OEXhEk,-0.0063,"a cigar being smoked, clearly visible",425.1,0.2161
426,PREVENTIVE_TX5r8OEXhEk_F029.jpg,TX5r8OEXhEk,-0.0064,"a person smoking a cigarette, cigarette clearly visible",872.8,0.2321
427,PREVENTIVE_V_fSL4xlEdo_F028.jpg,V_fSL4xlEdo,-0.0064,"a person smoking a cigarette, cigarette clearly visible",631.4,0.2469
428,PREVENTIVE_IHR158IF6YU_F041.jpg,IHR158IF6YU,-0.0064,"a person smoking a cigarette, cigarette clearly visible",130.6,0.2265
429,PREVENTIVE_wAH0z3cIAL0_F698.jpg,wAH0z3cIAL0,-0.0065,"a cigar being smoked, clearly visible",876.2,0.2276
430,PREVENTIVE_l8K_f4DVvVc_F006.jpg,l8K_f4DVvVc,-0.0065,"a person smoking a cigarette, cigarette clearly visible",137.5,0.2259
431,PREVENTIVE_l8K_f4DVvVc_F029.jpg,l8K_f4DVvVc,-0.0066,"a vape or e-cigarette device, clearly visible",118.9,0.2595
432,PREVENTIVE_qNBCiDWjtEA_F140.jpg,qNBCiDWjtEA,-0.0067,"a person smoking a cigarette, cigarette clearly visible",283.1,0.2400
433,PREVENTIVE_wAH0z3cIAL0_F854.jpg,wAH0z3cIAL0,-0.0067,"a cigar being smoked, clearly visible",759.3,0.2317
434,PREVENTIVE_wAH0z3cIAL0_F577.jpg,wAH0z3cIAL0,-0.0068,"a person smoking a cigarette, cigarette clearly visible",1106.3,0.2383
435,PREVENTIVE_LVKLxfNguLw_F077.jpg,LVKLxfNguLw,-0.0068,"a person smoking a cigarette, cigarette clearly visible",200.3,0.2278
436,PREVENTIVE_RTc5NgyiGTs_F024.jpg,RTc5NgyiGTs,-0.0068,"a cigar being smoked, clearly visible",350.8,0.2383
437,PREVENTIVE_TX5r8OEXhEk_F008.jpg,TX5r8OEXhEk,-0.0068,"a cigar being smoked, clearly visible",239.3,0.2089
438,PREVENTIVE_l8K_f4DVvVc_F027.jpg,l8K_f4DVvVc,-0.0068,"workers manufacturing cigarettes or pan masala in a factory, product visible",100.4,0.2445
439,PREVENTIVE_RTc5NgyiGTs_F013.jpg,RTc5NgyiGTs,-0.0069,"a vape or e-cigarette device, clearly visible",580.9,0.2441
440,PREVENTIVE_RTc5NgyiGTs_F049.jpg,RTc5NgyiGTs,-0.0069,"a can of beer, clearly visible",1415.8,0.2292
441,PREVENTIVE_IHR158IF6YU_F008.jpg,IHR158IF6YU,-0.0070,"a person smoking a cigarette, cigarette clearly visible",177.8,0.2382
442,PREVENTIVE_8WQQLDuEJMc_F035.jpg,8WQQLDuEJMc,-0.0070,a pouch or sachet of gutka or pan masala with visible branding,1827.0,0.2276
443,PREVENTIVE_RTc5NgyiGTs_F045.jpg,RTc5NgyiGTs,-0.0070,"a cigar being smoked, clearly visible",198.2,0.2332
444,PREVENTIVE_wAH0z3cIAL0_F226.jpg,wAH0z3cIAL0,-0.0072,"a cigar being smoked, clearly visible",236.7,0.2185
445,PREVENTIVE_wAH0z3cIAL0_F441.jpg,wAH0z3cIAL0,-0.0072,"a person smoking a cigarette, cigarette clearly visible",103.7,0.2253
446,PREVENTIVE_wAH0z3cIAL0_F706.jpg,wAH0z3cIAL0,-0.0072,"a person smoking a cigarette, cigarette clearly visible",1120.3,0.2227
447,PREVENTIVE_7M7oRkAaujg_F053.jpg,7M7oRkAaujg,-0.0072,"a person smoking a cigarette, cigarette clearly visible",399.2,0.2280
448,PREVENTIVE_7M7oRkAaujg_F054.jpg,7M7oRkAaujg,-0.0072,"a person smoking a cigarette, cigarette clearly visible",456.7,0.2277
449,PREVENTIVE_qNBCiDWjtEA_F111.jpg,qNBCiDWjtEA,-0.0073,"a person smoking a cigarette, cigarette clearly visible",809.7,0.2030
450,PREVENTIVE_IHR158IF6YU_F037.jpg,IHR158IF6YU,-0.0073,"a person smoking a cigarette, cigarette clearly visible",256.0,0.2105
451,PREVENTIVE_qNBCiDWjtEA_F465.jpg,qNBCiDWjtEA,-0.0074,"a vape or e-cigarette device, clearly visible",2385.6,0.2495
452,PREVENTIVE_SC-3td5-pdY_F012.jpg,SC-3td5-pdY,-0.0074,"a vape or e-cigarette device, clearly visible",153.8,0.2275
453,PREVENTIVE_7M7oRkAaujg_F013.jpg,7M7oRkAaujg,-0.0075,"a cigar being smoked, clearly visible",315.6,0.2305
454,PREVENTIVE_RTc5NgyiGTs_F072.jpg,RTc5NgyiGTs,-0.0076,"a person smoking a cigarette, cigarette clearly visible",450.8,0.2417
455,PREVENTIVE_7M7oRkAaujg_F024.jpg,7M7oRkAaujg,-0.0077,"a person smoking a cigarette, cigarette clearly visible",404.2,0.2253
456,PREVENTIVE_wAH0z3cIAL0_F713.jpg,wAH0z3cIAL0,-0.0077,"workers manufacturing cigarettes or pan masala in a factory, product visible",1017.0,0.2176
457,PREVENTIVE_IHR158IF6YU_F013.jpg,IHR158IF6YU,-0.0078,a pouch or sachet of gutka or pan masala with visible branding,442.0,0.2282
458,PREVENTIVE_wAH0z3cIAL0_F705.jpg,wAH0z3cIAL0,-0.0078,"workers manufacturing cigarettes or pan masala in a factory, product visible",1110.5,0.2235
459,PREVENTIVE_IHR158IF6YU_F034.jpg,IHR158IF6YU,-0.0079,"a person smoking a cigarette, cigarette clearly visible",266.4,0.2125
460,PREVENTIVE_D4hCpB5nAx0_F040.jpg,D4hCpB5nAx0,-0.0079,"a cigar being smoked, clearly visible",102.7,0.2391
461,PREVENTIVE_wAH0z3cIAL0_F703.jpg,wAH0z3cIAL0,-0.0080,"a person smoking a cigarette, cigarette clearly visible",1058.6,0.2049
462,PREVENTIVE_IHR158IF6YU_F011.jpg,IHR158IF6YU,-0.0080,"a person smoking a cigarette, cigarette clearly visible",711.2,0.2377
463,PREVENTIVE_ZDTWVDRbgQc_F051.jpg,ZDTWVDRbgQc,-0.0080,"workers manufacturing cigarettes or pan masala in a factory, product visible",393.3,0.2301
464,PREVENTIVE_wAH0z3cIAL0_F704.jpg,wAH0z3cIAL0,-0.0081,"a person smoking a cigarette, cigarette clearly visible",1092.5,0.2185
465,PREVENTIVE_qNBCiDWjtEA_F079.jpg,qNBCiDWjtEA,-0.0081,"a can of beer, clearly visible",195.0,0.2325
466,PREVENTIVE_T7P-MgQLIPw_F039.jpg,T7P-MgQLIPw,-0.0081,"a person smoking a cigarette, cigarette clearly visible",405.9,0.2301
467,PREVENTIVE_wAH0z3cIAL0_F696.jpg,wAH0z3cIAL0,-0.0081,"a person smoking a cigarette, cigarette clearly visible",1000.4,0.2244
468,PREVENTIVE_7M7oRkAaujg_F046.jpg,7M7oRkAaujg,-0.0082,"a person smoking a cigarette, cigarette clearly visible",149.9,0.2498
469,PREVENTIVE_RTc5NgyiGTs_F039.jpg,RTc5NgyiGTs,-0.0082,"a cigar being smoked, clearly visible",1861.1,0.2291
470,PREVENTIVE_T7P-MgQLIPw_F048.jpg,T7P-MgQLIPw,-0.0082,"a vape or e-cigarette device, clearly visible",1222.3,0.2187
471,PREVENTIVE_7M7oRkAaujg_F007.jpg,7M7oRkAaujg,-0.0082,"workers manufacturing cigarettes or pan masala in a factory, product visible",493.2,0.2296
472,PREVENTIVE_wAH0z3cIAL0_F158.jpg,wAH0z3cIAL0,-0.0083,"a cigar being smoked, clearly visible",419.2,0.2199
473,PREVENTIVE_ZDTWVDRbgQc_F037.jpg,ZDTWVDRbgQc,-0.0083,"a person smoking a cigarette, cigarette clearly visible",556.5,0.2159
474,PREVENTIVE_RTc5NgyiGTs_F051.jpg,RTc5NgyiGTs,-0.0083,"a cigar being smoked, clearly visible",1261.4,0.2355
475,PREVENTIVE_T7P-MgQLIPw_F001.jpg,T7P-MgQLIPw,-0.0083,"a person smoking a cigarette, cigarette clearly visible",246.7,0.2127
476,PREVENTIVE_IHR158IF6YU_F010.jpg,IHR158IF6YU,-0.0084,"workers manufacturing cigarettes or pan masala in a factory, product visible",290.1,0.2411
477,PREVENTIVE_V_fSL4xlEdo_F024.jpg,V_fSL4xlEdo,-0.0085,a pouch or sachet of gutka or pan masala with visible branding,590.4,0.2113
478,PREVENTIVE_qNBCiDWjtEA_F113.jpg,qNBCiDWjtEA,-0.0085,"a person smoking a cigarette, cigarette clearly visible",323.6,0.2248
479,PREVENTIVE_V_fSL4xlEdo_F029.jpg,V_fSL4xlEdo,-0.0086,"a person smoking a cigarette, cigarette clearly visible",614.5,0.2473
480,PREVENTIVE_wAH0z3cIAL0_F583.jpg,wAH0z3cIAL0,-0.0086,"a person smoking a cigarette, cigarette clearly visible",1118.2,0.2313
481,PREVENTIVE_uWimehBOIHM_F054.jpg,uWimehBOIHM,-0.0087,a photo of a cigarette pack,224.6,0.2065
482,PREVENTIVE_IHR158IF6YU_F044.jpg,IHR158IF6YU,-0.0087,"a person smoking a cigarette, cigarette clearly visible",164.6,0.2200
483,PREVENTIVE_qNBCiDWjtEA_F078.jpg,qNBCiDWjtEA,-0.0087,"a can of beer, clearly visible",157.6,0.2235
484,PREVENTIVE_wAH0z3cIAL0_F157.jpg,wAH0z3cIAL0,-0.0088,"a cigar being smoked, clearly visible",417.2,0.2518
485,PREVENTIVE_7M7oRkAaujg_F055.jpg,7M7oRkAaujg,-0.0088,"a person smoking a cigarette, cigarette clearly visible",510.2,0.2268
486,PREVENTIVE_RTc5NgyiGTs_F048.jpg,RTc5NgyiGTs,-0.0089,"workers manufacturing cigarettes or pan masala in a factory, product visible",269.7,0.2391
487,PREVENTIVE_RTc5NgyiGTs_F132.jpg,RTc5NgyiGTs,-0.0089,"a cigar being smoked, clearly visible",2296.5,0.2282
488,PREVENTIVE_IHR158IF6YU_F031.jpg,IHR158IF6YU,-0.0090,"workers manufacturing cigarettes or pan masala in a factory, product visible",299.0,0.2012
489,PREVENTIVE_wAH0z3cIAL0_F173.jpg,wAH0z3cIAL0,-0.0090,"a person smoking a cigarette, cigarette clearly visible",748.8,0.2219
490,PREVENTIVE_V_fSL4xlEdo_F054.jpg,V_fSL4xlEdo,-0.0091,"workers manufacturing cigarettes or pan masala in a factory, product visible",846.4,0.2206
491,PREVENTIVE_V_fSL4xlEdo_F036.jpg,V_fSL4xlEdo,-0.0091,"a vape or e-cigarette device, clearly visible",723.7,0.2394
492,PREVENTIVE_T7P-MgQLIPw_F004.jpg,T7P-MgQLIPw,-0.0092,"a person smoking a cigarette, cigarette clearly visible",529.5,0.2171
493,PREVENTIVE_wAH0z3cIAL0_F412.jpg,wAH0z3cIAL0,-0.0093,a hookah pipe,810.9,0.2210
494,PREVENTIVE_wAH0z3cIAL0_F890.jpg,wAH0z3cIAL0,-0.0093,"a person smoking a cigarette, cigarette clearly visible",220.5,0.2453
495,PREVENTIVE_D4hCpB5nAx0_F044.jpg,D4hCpB5nAx0,-0.0094,"a cigar being smoked, clearly visible",113.1,0.2328
496,PREVENTIVE_NSbzJ63aYT4_F008.jpg,NSbzJ63aYT4,-0.0094,"workers manufacturing cigarettes or pan masala in a factory, product visible",320.1,0.2283
497,PREVENTIVE_NSbzJ63aYT4_F006.jpg,NSbzJ63aYT4,-0.0094,"workers manufacturing cigarettes or pan masala in a factory, product visible",300.0,0.2271
498,PREVENTIVE_7M7oRkAaujg_F028.jpg,7M7oRkAaujg,-0.0095,"a cigar being smoked, clearly visible",644.6,0.2343
499,PREVENTIVE_wAH0z3cIAL0_F598.jpg,wAH0z3cIAL0,-0.0095,"a person smoking a cigarette, cigarette clearly visible",120.0,0.2500
500,PREVENTIVE_ZDTWVDRbgQc_F043.jpg,ZDTWVDRbgQc,-0.0095,"workers manufacturing cigarettes or pan masala in a factory, product visible",974.3,0.2097
501,PREVENTIVE_wAH0z3cIAL0_F271.jpg,wAH0z3cIAL0,-0.0095,"a person smoking a cigarette, cigarette clearly visible",253.0,0.2255
502,PREVENTIVE_V_fSL4xlEdo_F033.jpg,V_fSL4xlEdo,-0.0095,"a vape or e-cigarette device, clearly visible",583.9,0.2381
503,PREVENTIVE_IHR158IF6YU_F045.jpg,IHR158IF6YU,-0.0098,"a person smoking a cigarette, cigarette clearly visible",146.9,0.2136
504,PREVENTIVE_7M7oRkAaujg_F056.jpg,7M7oRkAaujg,-0.0100,"a person smoking a cigarette, cigarette clearly visible",572.2,0.2434
505,PREVENTIVE_RTc5NgyiGTs_F125.jpg,RTc5NgyiGTs,-0.0100,"a can of beer, clearly visible",762.6,0.2213
506,PREVENTIVE_uWimehBOIHM_F024.jpg,uWimehBOIHM,-0.0100,"a vape or e-cigarette device, clearly visible",337.0,0.2131
507,PREVENTIVE_l8K_f4DVvVc_F025.jpg,l8K_f4DVvVc,-0.0100,"workers manufacturing cigarettes or pan masala in a factory, product visible",116.4,0.2340
508,PREVENTIVE_RTc5NgyiGTs_F154.jpg,RTc5NgyiGTs,-0.0101,a pouch or sachet of gutka or pan masala with visible branding,760.1,0.2388
509,PREVENTIVE_wAH0z3cIAL0_F125.jpg,wAH0z3cIAL0,-0.0101,"a person smoking a cigarette, cigarette clearly visible",1491.9,0.2352
510,PREVENTIVE_LVKLxfNguLw_F019.jpg,LVKLxfNguLw,-0.0101,"a person smoking a cigarette, cigarette clearly visible",342.1,0.2318
511,PREVENTIVE_IHR158IF6YU_F009.jpg,IHR158IF6YU,-0.0102,"a person smoking a cigarette, cigarette clearly visible",169.2,0.2404
512,PREVENTIVE_RTc5NgyiGTs_F035.jpg,RTc5NgyiGTs,-0.0102,"tobacco leaves or raw tobacco, clearly visible",828.2,0.2206
513,PREVENTIVE_wAH0z3cIAL0_F407.jpg,wAH0z3cIAL0,-0.0103,a hookah pipe,745.4,0.2199
514,PREVENTIVE_uWimehBOIHM_F022.jpg,uWimehBOIHM,-0.0103,"a cigar being smoked, clearly visible",103.4,0.2213
515,PREVENTIVE_V_fSL4xlEdo_F027.jpg,V_fSL4xlEdo,-0.0104,a hookah pipe,320.9,0.2288
516,PREVENTIVE_RTc5NgyiGTs_F010.jpg,RTc5NgyiGTs,-0.0104,"workers manufacturing cigarettes or pan masala in a factory, product visible",1965.2,0.2249
517,PREVENTIVE_wAH0z3cIAL0_F112.jpg,wAH0z3cIAL0,-0.0105,"a person smoking a cigarette, cigarette clearly visible",508.9,0.2189
518,PREVENTIVE_wAH0z3cIAL0_F235.jpg,wAH0z3cIAL0,-0.0105,a hookah pipe,592.0,0.2219
519,PREVENTIVE_LVKLxfNguLw_F058.jpg,LVKLxfNguLw,-0.0105,"a person smoking a cigarette, cigarette clearly visible",461.8,0.2383
520,PREVENTIVE_wAH0z3cIAL0_F022.jpg,wAH0z3cIAL0,-0.0106,"a person smoking a cigarette, cigarette clearly visible",682.2,0.2320
521,PREVENTIVE_IHR158IF6YU_F012.jpg,IHR158IF6YU,-0.0106,"a person smoking a cigarette, cigarette clearly visible",600.9,0.2363
522,PREVENTIVE_IHR158IF6YU_F020.jpg,IHR158IF6YU,-0.0107,"a person smoking a cigarette, cigarette clearly visible",387.2,0.2142
523,PREVENTIVE_SC-3td5-pdY_F008.jpg,SC-3td5-pdY,-0.0108,"a vape or e-cigarette device, clearly visible",630.3,0.2335
524,PREVENTIVE_LVKLxfNguLw_F089.jpg,LVKLxfNguLw,-0.0108,"a person smoking a cigarette, cigarette clearly visible",420.1,0.2347
525,PREVENTIVE_RTc5NgyiGTs_F069.jpg,RTc5NgyiGTs,-0.0109,"a person smoking a cigarette, cigarette clearly visible",511.8,0.2365
526,PREVENTIVE_SC-3td5-pdY_F006.jpg,SC-3td5-pdY,-0.0109,"a person smoking a cigarette, cigarette clearly visible",705.7,0.2325
527,PREVENTIVE_wAH0z3cIAL0_F632.jpg,wAH0z3cIAL0,-0.0110,"a person smoking a cigarette, cigarette clearly visible",779.5,0.2409
528,PREVENTIVE_wAH0z3cIAL0_F600.jpg,wAH0z3cIAL0,-0.0111,"a glass of beer or wine, clearly visible",293.0,0.2289
529,PREVENTIVE_7M7oRkAaujg_F057.jpg,7M7oRkAaujg,-0.0112,"a cigar being smoked, clearly visible",537.3,0.2333
530,PREVENTIVE_wAH0z3cIAL0_F670.jpg,wAH0z3cIAL0,-0.0112,"a person smoking a cigarette, cigarette clearly visible",482.3,0.2236
531,PREVENTIVE_V_fSL4xlEdo_F034.jpg,V_fSL4xlEdo,-0.0112,"a vape or e-cigarette device, clearly visible",561.6,0.2346
532,PREVENTIVE_wAH0z3cIAL0_F828.jpg,wAH0z3cIAL0,-0.0114,"a person smoking a cigarette, cigarette clearly visible",941.0,0.2334
533,PREVENTIVE_ZDTWVDRbgQc_F020.jpg,ZDTWVDRbgQc,-0.0114,"a cigar being smoked, clearly visible",702.4,0.2334
534,PREVENTIVE_RTc5NgyiGTs_F014.jpg,RTc5NgyiGTs,-0.0114,"a can of beer, clearly visible",953.3,0.2103
535,PREVENTIVE_wAH0z3cIAL0_F673.jpg,wAH0z3cIAL0,-0.0115,"workers manufacturing cigarettes or pan masala in a factory, product visible",376.8,0.2380
536,PREVENTIVE_wAH0z3cIAL0_F850.jpg,wAH0z3cIAL0,-0.0116,a pouch or sachet of gutka or pan masala with visible branding,864.1,0.2266
537,PREVENTIVE_RTc5NgyiGTs_F044.jpg,RTc5NgyiGTs,-0.0116,"a cigar being smoked, clearly visible",291.0,0.2337
538,PREVENTIVE_wAH0z3cIAL0_F202.jpg,wAH0z3cIAL0,-0.0117,"a person smoking a cigarette, cigarette clearly visible",420.5,0.2291
539,PREVENTIVE_T7P-MgQLIPw_F051.jpg,T7P-MgQLIPw,-0.0118,"workers manufacturing cigarettes or pan masala in a factory, product visible",382.4,0.2256
540,PREVENTIVE_wAH0z3cIAL0_F236.jpg,wAH0z3cIAL0,-0.0118,"a person smoking a cigarette, cigarette clearly visible",577.1,0.2143
541,PREVENTIVE_LVKLxfNguLw_F016.jpg,LVKLxfNguLw,-0.0118,"a cigar being smoked, clearly visible",164.3,0.2495
542,PREVENTIVE_T7P-MgQLIPw_F032.jpg,T7P-MgQLIPw,-0.0119,"a vape or e-cigarette device, clearly visible",727.4,0.2177
543,PREVENTIVE_wAH0z3cIAL0_F892.jpg,wAH0z3cIAL0,-0.0119,"a cigar being smoked, clearly visible",128.9,0.2330
544,PREVENTIVE_IHR158IF6YU_F033.jpg,IHR158IF6YU,-0.0119,"a person smoking a cigarette, cigarette clearly visible",148.7,0.2076
545,PREVENTIVE_wAH0z3cIAL0_F716.jpg,wAH0z3cIAL0,-0.0120,"workers manufacturing cigarettes or pan masala in a factory, product visible",1423.2,0.2296
546,PREVENTIVE_l8K_f4DVvVc_F028.jpg,l8K_f4DVvVc,-0.0120,"a vape or e-cigarette device, clearly visible",112.8,0.2499
547,PREVENTIVE_xM2Qcp4ke9k_F016.jpg,xM2Qcp4ke9k,-0.0121,"workers manufacturing cigarettes or pan masala in a factory, product visible",216.7,0.2259
548,PREVENTIVE_qNBCiDWjtEA_F127.jpg,qNBCiDWjtEA,-0.0121,"a person smoking a cigarette, cigarette clearly visible",313.9,0.2332
549,PREVENTIVE_RTc5NgyiGTs_F082.jpg,RTc5NgyiGTs,-0.0121,"workers manufacturing cigarettes or pan masala in a factory, product visible",240.9,0.2303
550,PREVENTIVE_qNBCiDWjtEA_F104.jpg,qNBCiDWjtEA,-0.0121,"a person smoking a cigarette, cigarette clearly visible",326.8,0.2309
